Latency on Audio Test,time (μs)
tiago_sealfs_write,36.651
tiago_sealfs_write,36.65
tiago_sealfs_write,36.649
tiago_sealfs_write,36.649
tiago_sealfs_write,36.647
tiago_sealfs_write,36.646
tiago_sealfs_write,36.645
tiago_sealfs_write,36.643
tiago_sealfs_write,36.643
tiago_sealfs_write,36.643
tiago_sealfs_write,36.643
tiago_sealfs_write,36.643
tiago_sealfs_write,36.637
tiago_sealfs_write,36.635
tiago_sealfs_write,36.635
tiago_sealfs_write,36.635
tiago_sealfs_write,36.633
tiago_sealfs_write,36.632
tiago_sealfs_write,36.631
tiago_sealfs_write,36.63
tiago_sealfs_write,36.629
tiago_sealfs_write,36.629
tiago_sealfs_write,36.628
tiago_sealfs_write,36.627
tiago_sealfs_write,36.625
tiago_sealfs_write,36.621
tiago_sealfs_write,36.62
tiago_sealfs_write,36.616
tiago_sealfs_write,36.616
tiago_sealfs_write,36.615
tiago_sealfs_write,36.615
tiago_sealfs_write,36.613
tiago_sealfs_write,36.611
tiago_sealfs_write,36.607
tiago_sealfs_write,36.604
tiago_sealfs_write,36.595
tiago_sealfs_write,36.595
tiago_sealfs_write,36.59
tiago_sealfs_write,36.589
tiago_sealfs_write,36.588
tiago_sealfs_write,36.587
tiago_sealfs_write,36.586
tiago_sealfs_write,36.584
tiago_sealfs_write,36.58
tiago_sealfs_write,36.58
tiago_sealfs_write,36.579
tiago_sealfs_write,36.578
tiago_sealfs_write,36.577
tiago_sealfs_write,36.575
tiago_sealfs_write,36.572
tiago_sealfs_write,36.569
tiago_sealfs_write,36.568
tiago_sealfs_write,36.565
tiago_sealfs_write,36.563
tiago_sealfs_write,36.56
tiago_sealfs_write,36.559
tiago_sealfs_write,36.557
tiago_sealfs_write,36.555
tiago_ext4_write,36.549
tiago_sealfs_write,36.547
tiago_sealfs_write,36.547
tiago_sealfs_write,36.545
tiago_ext4_write,36.541
tiago_sealfs_write,36.537
tiago_sealfs_write,36.537
tiago_sealfs_write,36.535
tiago_ext4_write,36.531
tiago_sealfs_write,36.531
tiago_ext4_write,36.528
tiago_sealfs_write,36.527
tiago_sealfs_write,36.527
tiago_sealfs_write,36.527
tiago_sealfs_write,36.523
tiago_sealfs_write,36.521
tiago_sealfs_write,36.519
tiago_sealfs_write,36.512
tiago_sealfs_write,36.51
tiago_sealfs_write,36.509
tiago_sealfs_write,36.508
tiago_sealfs_write,36.508
tiago_sealfs_write,36.508
tiago_ext4_write,36.505
tiago_sealfs_write,36.504
tiago_sealfs_write,36.503
tiago_sealfs_write,36.503
tiago_sealfs_write,36.503
tiago_sealfs_write,36.502
tiago_sealfs_write,36.502
tiago_sealfs_write,36.497
tiago_sealfs_write,36.495
tiago_sealfs_write,36.495
tiago_sealfs_write,36.492
tiago_sealfs_write,36.492
tiago_sealfs_write,36.49
tiago_sealfs_write,36.488
tiago_sealfs_write,36.485
tiago_sealfs_write,36.484
tiago_ext4_write,36.483
tiago_sealfs_write,36.475
tiago_sealfs_write,36.469
tiago_sealfs_write,36.469
tiago_sealfs_write,36.468
tiago_sealfs_write,36.463
tiago_sealfs_write,36.461
tiago_sealfs_write,36.458
tiago_sealfs_write,36.458
tiago_sealfs_write,36.455
tiago_sealfs_write,36.449
tiago_sealfs_write,36.447
tiago_sealfs_write,36.446
tiago_sealfs_write,36.444
tiago_sealfs_write,36.443
tiago_sealfs_write,36.443
tiago_sealfs_write,36.438
tiago_sealfs_write,36.435
tiago_sealfs_write,36.431
tiago_sealfs_write,36.43
tiago_sealfs_write,36.428
tiago_sealfs_write,36.428
tiago_ext4_write,36.421
tiago_sealfs_write,36.421
tiago_sealfs_write,36.419
tiago_sealfs_write,36.419
tiago_sealfs_write,36.418
tiago_sealfs_write,36.416
tiago_sealfs_write,36.414
tiago_sealfs_write,36.414
tiago_sealfs_write,36.411
tiago_sealfs_write,36.408
tiago_sealfs_write,36.406
tiago_sealfs_write,36.401
tiago_sealfs_write,36.401
tiago_sealfs_write,36.399
tiago_sealfs_write,36.399
tiago_sealfs_write,36.396
tiago_sealfs_write,36.389
tiago_sealfs_write,36.389
tiago_sealfs_write,36.388
tiago_sealfs_write,36.388
tiago_ext4_write,36.382
tiago_sealfs_write,36.381
tiago_sealfs_write,36.375
tiago_ext4_write,36.366
tiago_sealfs_write,36.365
tiago_sealfs_write,36.363
tiago_sealfs_write,36.362
tiago_sealfs_write,36.361
tiago_sealfs_write,36.358
tiago_sealfs_write,36.357
tiago_sealfs_write,36.354
tiago_sealfs_write,36.354
tiago_sealfs_write,36.352
tiago_sealfs_write,36.351
tiago_sealfs_write,36.351
tiago_sealfs_write,36.35
tiago_sealfs_write,36.35
tiago_sealfs_write,36.349
tiago_sealfs_write,36.345
tiago_sealfs_write,36.343
tiago_sealfs_write,36.343
tiago_sealfs_write,36.342
tiago_sealfs_write,36.342
tiago_sealfs_write,36.341
tiago_sealfs_write,36.339
tiago_sealfs_write,36.339
tiago_sealfs_write,36.339
tiago_sealfs_write,36.337
tiago_sealfs_write,36.333
tiago_sealfs_write,36.333
tiago_sealfs_write,36.331
tiago_sealfs_write,36.329
tiago_sealfs_write,36.329
tiago_sealfs_write,36.328
tiago_sealfs_write,36.327
tiago_sealfs_write,36.325
tiago_sealfs_write,36.322
tiago_sealfs_write,36.322
tiago_ext4_write,36.321
tiago_sealfs_write,36.318
tiago_sealfs_write,36.316
tiago_sealfs_write,36.311
tiago_sealfs_write,36.31
tiago_sealfs_write,36.309
tiago_sealfs_write,36.308
tiago_sealfs_write,36.307
tiago_sealfs_write,36.307
tiago_sealfs_write,36.306
tiago_sealfs_write,36.306
tiago_sealfs_write,36.303
tiago_sealfs_write,36.302
tiago_sealfs_write,36.301
tiago_sealfs_write,36.3
tiago_sealfs_write,36.298
tiago_sealfs_write,36.297
tiago_sealfs_write,36.295
tiago_sealfs_write,36.294
tiago_sealfs_write,36.293
tiago_sealfs_write,36.291
tiago_sealfs_write,36.29
tiago_sealfs_write,36.288
tiago_sealfs_write,36.281
tiago_sealfs_write,36.28
tiago_sealfs_write,36.277
tiago_ext4_write,36.275
tiago_sealfs_write,36.275
tiago_sealfs_write,36.273
tiago_sealfs_write,36.272
tiago_sealfs_write,36.27
tiago_sealfs_write,36.27
tiago_sealfs_write,36.27
tiago_sealfs_write,36.268
tiago_sealfs_write,36.26
tiago_sealfs_write,36.259
tiago_sealfs_write,36.259
tiago_sealfs_write,36.258
tiago_sealfs_write,36.254
tiago_sealfs_write,36.253
tiago_sealfs_write,36.252
tiago_ext4_write,36.25
tiago_sealfs_write,36.245
tiago_sealfs_write,36.245
tiago_sealfs_write,36.24
tiago_sealfs_write,36.237
tiago_sealfs_write,36.236
tiago_sealfs_write,36.235
tiago_sealfs_write,36.234
tiago_sealfs_write,36.233
tiago_sealfs_write,36.228
tiago_sealfs_write,36.228
tiago_sealfs_write,36.228
tiago_sealfs_write,36.227
tiago_sealfs_write,36.225
tiago_sealfs_write,36.223
tiago_sealfs_write,36.223
tiago_sealfs_write,36.221
tiago_sealfs_write,36.221
tiago_sealfs_write,36.216
tiago_sealfs_write,36.215
tiago_sealfs_write,36.211
tiago_sealfs_write,36.21
tiago_sealfs_write,36.209
tiago_sealfs_write,36.208
tiago_sealfs_write,36.208
tiago_sealfs_write,36.207
tiago_sealfs_write,36.202
tiago_sealfs_write,36.2
tiago_ext4_write,36.198
tiago_sealfs_write,36.198
tiago_sealfs_write,36.194
tiago_sealfs_write,36.194
tiago_sealfs_write,36.192
tiago_sealfs_write,36.185
tiago_sealfs_write,36.182
tiago_sealfs_write,36.182
tiago_sealfs_write,36.18
tiago_sealfs_write,36.179
tiago_sealfs_write,36.176
tiago_sealfs_write,36.175
tiago_sealfs_write,36.171
tiago_sealfs_write,36.168
tiago_sealfs_write,36.168
tiago_sealfs_write,36.167
tiago_sealfs_write,36.161
tiago_sealfs_write,36.157
tiago_sealfs_write,36.156
tiago_sealfs_write,36.155
tiago_sealfs_write,36.155
tiago_sealfs_write,36.154
tiago_sealfs_write,36.154
tiago_sealfs_write,36.153
tiago_sealfs_write,36.153
tiago_sealfs_write,36.152
tiago_sealfs_write,36.15
tiago_sealfs_write,36.148
tiago_sealfs_write,36.147
tiago_sealfs_write,36.147
tiago_sealfs_write,36.146
tiago_sealfs_write,36.145
tiago_sealfs_write,36.144
tiago_sealfs_write,36.14
tiago_sealfs_write,36.139
tiago_sealfs_write,36.137
tiago_sealfs_write,36.134
tiago_sealfs_write,36.133
tiago_sealfs_write,36.127
tiago_sealfs_write,36.125
tiago_sealfs_write,36.125
tiago_sealfs_write,36.125
tiago_sealfs_write,36.125
tiago_ext4_write,36.123
tiago_sealfs_write,36.122
tiago_sealfs_write,36.121
tiago_sealfs_write,36.11
tiago_sealfs_write,36.105
tiago_sealfs_write,36.104
tiago_ext4_write,36.102
tiago_sealfs_write,36.101
tiago_sealfs_write,36.098
tiago_sealfs_write,36.096
tiago_sealfs_write,36.093
tiago_sealfs_write,36.091
tiago_sealfs_write,36.09
tiago_sealfs_write,36.089
tiago_sealfs_write,36.087
tiago_sealfs_write,36.086
tiago_sealfs_write,36.086
tiago_sealfs_write,36.084
tiago_sealfs_write,36.081
tiago_sealfs_write,36.08
tiago_sealfs_write,36.077
tiago_sealfs_write,36.076
tiago_sealfs_write,36.074
tiago_sealfs_write,36.072
tiago_sealfs_write,36.07
tiago_sealfs_write,36.07
tiago_sealfs_write,36.068
tiago_sealfs_write,36.068
tiago_sealfs_write,36.067
tiago_sealfs_write,36.064
tiago_sealfs_write,36.059
tiago_sealfs_write,36.058
tiago_sealfs_write,36.056
tiago_ext4_write,36.054
tiago_sealfs_write,36.054
tiago_sealfs_write,36.053
tiago_sealfs_write,36.052
tiago_sealfs_write,36.052
tiago_sealfs_write,36.052
tiago_sealfs_write,36.051
tiago_sealfs_write,36.051
tiago_sealfs_write,36.051
tiago_sealfs_write,36.049
tiago_sealfs_write,36.044
tiago_sealfs_write,36.041
tiago_sealfs_write,36.04
tiago_sealfs_write,36.039
tiago_sealfs_write,36.036
tiago_sealfs_write,36.034
tiago_sealfs_write,36.033
tiago_sealfs_write,36.032
tiago_sealfs_write,36.032
tiago_sealfs_write,36.028
tiago_sealfs_write,36.027
tiago_sealfs_write,36.026
tiago_sealfs_write,36.023
tiago_sealfs_write,36.018
tiago_sealfs_write,36.017
tiago_sealfs_write,36.016
tiago_sealfs_write,36.01
tiago_sealfs_write,36.01
tiago_sealfs_write,36.005
tiago_sealfs_write,36.005
tiago_sealfs_write,36.004
tiago_sealfs_write,36.003
tiago_sealfs_write,36.002
tiago_sealfs_write,36.002
tiago_sealfs_write,35.999
tiago_sealfs_write,35.999
tiago_sealfs_write,35.999
tiago_sealfs_write,35.999
tiago_sealfs_write,35.998
tiago_sealfs_write,35.995
tiago_sealfs_write,35.993
tiago_sealfs_write,35.99
tiago_sealfs_write,35.989
tiago_sealfs_write,35.988
tiago_sealfs_write,35.988
tiago_sealfs_write,35.987
tiago_sealfs_write,35.987
tiago_sealfs_write,35.986
tiago_sealfs_write,35.984
tiago_sealfs_write,35.982
tiago_sealfs_write,35.981
tiago_sealfs_write,35.98
tiago_sealfs_write,35.98
tiago_sealfs_write,35.98
tiago_sealfs_write,35.979
tiago_sealfs_write,35.973
tiago_sealfs_write,35.968
tiago_sealfs_write,35.964
tiago_sealfs_write,35.96
tiago_sealfs_write,35.959
tiago_sealfs_write,35.959
tiago_sealfs_write,35.957
tiago_sealfs_write,35.956
tiago_sealfs_write,35.953
tiago_sealfs_write,35.938
tiago_sealfs_write,35.937
tiago_sealfs_write,35.936
tiago_sealfs_write,35.935
tiago_sealfs_write,35.934
tiago_sealfs_write,35.934
tiago_sealfs_write,35.932
tiago_sealfs_write,35.932
tiago_sealfs_write,35.932
tiago_sealfs_write,35.929
tiago_sealfs_write,35.927
tiago_sealfs_write,35.925
tiago_sealfs_write,35.925
tiago_sealfs_write,35.922
tiago_sealfs_write,35.92
tiago_sealfs_write,35.919
tiago_sealfs_write,35.916
tiago_sealfs_write,35.916
tiago_sealfs_write,35.913
tiago_sealfs_write,35.909
tiago_sealfs_write,35.908
tiago_sealfs_write,35.907
tiago_sealfs_write,35.907
tiago_sealfs_write,35.905
tiago_sealfs_write,35.902
tiago_sealfs_write,35.901
tiago_sealfs_write,35.901
tiago_sealfs_write,35.901
tiago_sealfs_write,35.9
tiago_sealfs_write,35.9
tiago_sealfs_write,35.897
tiago_sealfs_write,35.897
tiago_sealfs_write,35.897
tiago_sealfs_write,35.894
tiago_sealfs_write,35.893
tiago_sealfs_write,35.893
tiago_sealfs_write,35.89
tiago_sealfs_write,35.888
tiago_sealfs_write,35.886
tiago_sealfs_write,35.884
tiago_sealfs_write,35.882
tiago_sealfs_write,35.874
tiago_sealfs_write,35.874
tiago_sealfs_write,35.87
tiago_ext4_write,35.862
tiago_sealfs_write,35.86
tiago_ext4_write,35.859
tiago_ext4_write,35.859
tiago_sealfs_write,35.856
tiago_sealfs_write,35.851
tiago_sealfs_write,35.849
tiago_sealfs_write,35.847
tiago_sealfs_write,35.846
tiago_sealfs_write,35.845
tiago_sealfs_write,35.844
tiago_sealfs_write,35.843
tiago_sealfs_write,35.839
tiago_sealfs_write,35.836
tiago_sealfs_write,35.836
tiago_sealfs_write,35.835
tiago_sealfs_write,35.834
tiago_sealfs_write,35.829
tiago_sealfs_write,35.824
tiago_sealfs_write,35.824
tiago_sealfs_write,35.819
tiago_sealfs_write,35.813
tiago_sealfs_write,35.81
tiago_sealfs_write,35.809
tiago_sealfs_write,35.808
tiago_sealfs_write,35.808
tiago_sealfs_write,35.805
tiago_sealfs_write,35.804
tiago_sealfs_write,35.804
tiago_sealfs_write,35.801
tiago_sealfs_write,35.8
tiago_sealfs_write,35.798
tiago_sealfs_write,35.797
tiago_sealfs_write,35.794
tiago_sealfs_write,35.794
tiago_sealfs_write,35.792
tiago_sealfs_write,35.791
tiago_sealfs_write,35.787
tiago_sealfs_write,35.785
tiago_sealfs_write,35.784
tiago_sealfs_write,35.784
tiago_sealfs_write,35.784
tiago_sealfs_write,35.777
tiago_sealfs_write,35.777
tiago_sealfs_write,35.772
tiago_sealfs_write,35.771
tiago_sealfs_write,35.771
tiago_sealfs_write,35.77
tiago_sealfs_write,35.768
tiago_sealfs_write,35.765
tiago_sealfs_write,35.764
tiago_sealfs_write,35.762
tiago_sealfs_write,35.761
tiago_sealfs_write,35.759
tiago_sealfs_write,35.758
tiago_sealfs_write,35.754
tiago_sealfs_write,35.753
tiago_sealfs_write,35.748
tiago_sealfs_write,35.747
tiago_sealfs_write,35.747
tiago_sealfs_write,35.742
tiago_sealfs_write,35.741
tiago_sealfs_write,35.741
tiago_sealfs_write,35.741
tiago_sealfs_write,35.736
tiago_sealfs_write,35.735
tiago_sealfs_write,35.733
tiago_sealfs_write,35.732
tiago_sealfs_write,35.73
tiago_sealfs_write,35.728
tiago_sealfs_write,35.727
tiago_sealfs_write,35.726
tiago_sealfs_write,35.726
tiago_sealfs_write,35.725
tiago_sealfs_write,35.724
tiago_sealfs_write,35.723
tiago_sealfs_write,35.723
tiago_sealfs_write,35.72
tiago_sealfs_write,35.719
tiago_sealfs_write,35.718
tiago_sealfs_write,35.716
tiago_sealfs_write,35.713
tiago_sealfs_write,35.711
tiago_sealfs_write,35.709
tiago_sealfs_write,35.709
tiago_sealfs_write,35.705
tiago_sealfs_write,35.705
tiago_sealfs_write,35.702
tiago_sealfs_write,35.702
tiago_sealfs_write,35.701
tiago_sealfs_write,35.698
tiago_sealfs_write,35.698
tiago_sealfs_write,35.698
tiago_sealfs_write,35.698
tiago_sealfs_write,35.695
tiago_sealfs_write,35.686
tiago_sealfs_write,35.686
tiago_sealfs_write,35.683
tiago_sealfs_write,35.683
tiago_sealfs_write,35.681
tiago_sealfs_write,35.681
tiago_sealfs_write,35.677
tiago_sealfs_write,35.677
tiago_sealfs_write,35.677
tiago_sealfs_write,35.676
tiago_sealfs_write,35.675
tiago_sealfs_write,35.675
tiago_sealfs_write,35.674
tiago_sealfs_write,35.673
tiago_sealfs_write,35.672
tiago_sealfs_write,35.665
tiago_sealfs_write,35.663
tiago_sealfs_write,35.663
tiago_sealfs_write,35.659
tiago_sealfs_write,35.659
tiago_sealfs_write,35.659
tiago_sealfs_write,35.658
tiago_sealfs_write,35.657
tiago_sealfs_write,35.656
tiago_sealfs_write,35.656
tiago_sealfs_write,35.655
tiago_sealfs_write,35.651
tiago_sealfs_write,35.651
tiago_sealfs_write,35.651
tiago_sealfs_write,35.65
tiago_sealfs_write,35.649
tiago_sealfs_write,35.641
tiago_sealfs_write,35.638
tiago_sealfs_write,35.638
tiago_sealfs_write,35.637
tiago_sealfs_write,35.635
tiago_sealfs_write,35.635
tiago_sealfs_write,35.634
tiago_sealfs_write,35.633
tiago_sealfs_write,35.63
tiago_sealfs_write,35.628
tiago_sealfs_write,35.628
tiago_sealfs_write,35.626
tiago_sealfs_write,35.626
tiago_sealfs_write,35.624
tiago_sealfs_write,35.623
tiago_sealfs_write,35.623
tiago_sealfs_write,35.621
tiago_sealfs_write,35.621
tiago_sealfs_write,35.618
tiago_sealfs_write,35.617
tiago_sealfs_write,35.617
tiago_sealfs_write,35.615
tiago_sealfs_write,35.612
tiago_sealfs_write,35.612
tiago_sealfs_write,35.611
tiago_sealfs_write,35.611
tiago_sealfs_write,35.61
tiago_sealfs_write,35.609
tiago_sealfs_write,35.607
tiago_sealfs_write,35.605
tiago_sealfs_write,35.605
tiago_sealfs_write,35.604
tiago_sealfs_write,35.6
tiago_sealfs_write,35.6
tiago_sealfs_write,35.599
tiago_sealfs_write,35.594
tiago_sealfs_write,35.594
tiago_sealfs_write,35.591
tiago_sealfs_write,35.589
tiago_sealfs_write,35.582
tiago_sealfs_write,35.581
tiago_sealfs_write,35.577
tiago_sealfs_write,35.577
tiago_sealfs_write,35.576
tiago_sealfs_write,35.572
tiago_sealfs_write,35.571
tiago_sealfs_write,35.57
tiago_sealfs_write,35.569
tiago_sealfs_write,35.569
tiago_sealfs_write,35.563
tiago_sealfs_write,35.562
tiago_sealfs_write,35.561
tiago_sealfs_write,35.558
tiago_sealfs_write,35.557
tiago_sealfs_write,35.557
tiago_sealfs_write,35.556
tiago_sealfs_write,35.556
tiago_sealfs_write,35.555
tiago_sealfs_write,35.554
tiago_sealfs_write,35.552
tiago_sealfs_write,35.551
tiago_sealfs_write,35.549
tiago_sealfs_write,35.549
tiago_sealfs_write,35.546
tiago_sealfs_write,35.544
tiago_sealfs_write,35.544
tiago_sealfs_write,35.543
tiago_sealfs_write,35.542
tiago_sealfs_write,35.541
tiago_sealfs_write,35.54
tiago_sealfs_write,35.54
tiago_sealfs_write,35.538
tiago_ext4_write,35.534
tiago_ext4_write,35.534
tiago_sealfs_write,35.534
tiago_sealfs_write,35.534
tiago_sealfs_write,35.531
tiago_sealfs_write,35.531
tiago_sealfs_write,35.53
tiago_sealfs_write,35.529
tiago_sealfs_write,35.529
tiago_sealfs_write,35.528
tiago_sealfs_write,35.526
tiago_sealfs_write,35.524
tiago_sealfs_write,35.524
tiago_sealfs_write,35.521
tiago_sealfs_write,35.518
tiago_sealfs_write,35.518
tiago_sealfs_write,35.517
tiago_sealfs_write,35.514
tiago_sealfs_write,35.514
tiago_ext4_write,35.513
tiago_sealfs_write,35.512
tiago_sealfs_write,35.511
tiago_sealfs_write,35.51
tiago_sealfs_write,35.509
tiago_sealfs_write,35.508
tiago_sealfs_write,35.506
tiago_sealfs_write,35.502
tiago_sealfs_write,35.498
tiago_sealfs_write,35.497
tiago_sealfs_write,35.495
tiago_sealfs_write,35.493
tiago_sealfs_write,35.493
tiago_sealfs_write,35.489
tiago_sealfs_write,35.488
tiago_sealfs_write,35.485
tiago_sealfs_write,35.481
tiago_ext4_write,35.48
tiago_sealfs_write,35.48
tiago_sealfs_write,35.479
tiago_sealfs_write,35.477
tiago_sealfs_write,35.477
tiago_ext4_write,35.473
tiago_sealfs_write,35.472
tiago_sealfs_write,35.471
tiago_sealfs_write,35.471
tiago_sealfs_write,35.47
tiago_sealfs_write,35.466
tiago_sealfs_write,35.466
tiago_sealfs_write,35.464
tiago_sealfs_write,35.459
tiago_sealfs_write,35.457
tiago_sealfs_write,35.454
tiago_sealfs_write,35.453
tiago_sealfs_write,35.45
tiago_sealfs_write,35.45
tiago_sealfs_write,35.448
tiago_sealfs_write,35.446
tiago_sealfs_write,35.442
tiago_sealfs_write,35.434
tiago_sealfs_write,35.434
tiago_sealfs_write,35.433
tiago_sealfs_write,35.432
tiago_sealfs_write,35.43
tiago_sealfs_write,35.425
tiago_sealfs_write,35.424
tiago_sealfs_write,35.423
tiago_sealfs_write,35.422
tiago_sealfs_write,35.422
tiago_sealfs_write,35.421
tiago_sealfs_write,35.417
tiago_sealfs_write,35.41
tiago_sealfs_write,35.409
tiago_sealfs_write,35.407
tiago_sealfs_write,35.406
tiago_sealfs_write,35.403
tiago_sealfs_write,35.402
tiago_ext4_write,35.397
tiago_sealfs_write,35.397
tiago_sealfs_write,35.397
tiago_sealfs_write,35.397
tiago_sealfs_write,35.396
tiago_sealfs_write,35.395
tiago_sealfs_write,35.394
tiago_sealfs_write,35.39
tiago_sealfs_write,35.388
tiago_sealfs_write,35.388
tiago_sealfs_write,35.385
tiago_sealfs_write,35.382
tiago_sealfs_write,35.381
tiago_sealfs_write,35.381
tiago_sealfs_write,35.38
tiago_sealfs_write,35.38
tiago_sealfs_write,35.379
tiago_sealfs_write,35.378
tiago_sealfs_write,35.377
tiago_sealfs_write,35.374
tiago_sealfs_write,35.373
tiago_sealfs_write,35.368
tiago_sealfs_write,35.368
tiago_sealfs_write,35.367
tiago_sealfs_write,35.362
tiago_sealfs_write,35.36
tiago_sealfs_write,35.359
tiago_sealfs_write,35.358
tiago_sealfs_write,35.358
tiago_sealfs_write,35.358
tiago_sealfs_write,35.357
tiago_sealfs_write,35.349
tiago_sealfs_write,35.347
tiago_sealfs_write,35.347
tiago_sealfs_write,35.347
tiago_sealfs_write,35.344
tiago_sealfs_write,35.343
tiago_sealfs_write,35.341
tiago_sealfs_write,35.34
tiago_sealfs_write,35.335
tiago_sealfs_write,35.334
tiago_sealfs_write,35.332
tiago_sealfs_write,35.33
tiago_sealfs_write,35.33
tiago_sealfs_write,35.327
tiago_sealfs_write,35.326
tiago_sealfs_write,35.321
tiago_sealfs_write,35.319
tiago_sealfs_write,35.316
tiago_sealfs_write,35.313
tiago_sealfs_write,35.312
tiago_sealfs_write,35.311
tiago_sealfs_write,35.311
tiago_sealfs_write,35.31
tiago_sealfs_write,35.309
tiago_sealfs_write,35.308
tiago_sealfs_write,35.306
tiago_sealfs_write,35.305
tiago_sealfs_write,35.305
tiago_sealfs_write,35.304
tiago_sealfs_write,35.304
tiago_sealfs_write,35.303
tiago_sealfs_write,35.302
tiago_sealfs_write,35.302
tiago_sealfs_write,35.302
tiago_sealfs_write,35.301
tiago_sealfs_write,35.298
tiago_sealfs_write,35.298
tiago_sealfs_write,35.297
tiago_sealfs_write,35.296
tiago_sealfs_write,35.296
tiago_sealfs_write,35.296
tiago_sealfs_write,35.294
tiago_sealfs_write,35.294
tiago_sealfs_write,35.293
tiago_sealfs_write,35.285
tiago_sealfs_write,35.282
tiago_sealfs_write,35.28
tiago_sealfs_write,35.278
tiago_sealfs_write,35.275
tiago_sealfs_write,35.274
tiago_sealfs_write,35.272
tiago_sealfs_write,35.269
tiago_sealfs_write,35.268
tiago_sealfs_write,35.265
tiago_sealfs_write,35.26
tiago_sealfs_write,35.257
tiago_sealfs_write,35.257
tiago_sealfs_write,35.252
tiago_sealfs_write,35.251
tiago_sealfs_write,35.25
tiago_sealfs_write,35.244
tiago_sealfs_write,35.243
tiago_sealfs_write,35.243
tiago_sealfs_write,35.237
tiago_sealfs_write,35.237
tiago_sealfs_write,35.227
tiago_sealfs_write,35.227
tiago_sealfs_write,35.226
tiago_sealfs_write,35.225
tiago_sealfs_write,35.225
tiago_ext4_write,35.224
tiago_sealfs_write,35.224
tiago_sealfs_write,35.219
tiago_sealfs_write,35.216
tiago_sealfs_write,35.216
tiago_sealfs_write,35.213
tiago_sealfs_write,35.211
tiago_sealfs_write,35.21
tiago_sealfs_write,35.21
tiago_sealfs_write,35.205
tiago_sealfs_write,35.201
tiago_sealfs_write,35.2
tiago_sealfs_write,35.197
tiago_sealfs_write,35.197
tiago_sealfs_write,35.196
tiago_sealfs_write,35.196
tiago_sealfs_write,35.195
tiago_sealfs_write,35.194
tiago_sealfs_write,35.188
tiago_sealfs_write,35.184
tiago_sealfs_write,35.184
tiago_sealfs_write,35.179
tiago_sealfs_write,35.176
tiago_sealfs_write,35.175
tiago_sealfs_write,35.173
tiago_sealfs_write,35.173
tiago_sealfs_write,35.172
tiago_sealfs_write,35.171
tiago_sealfs_write,35.17
tiago_sealfs_write,35.17
tiago_sealfs_write,35.167
tiago_sealfs_write,35.16
tiago_sealfs_write,35.159
tiago_sealfs_write,35.159
tiago_sealfs_write,35.159
tiago_sealfs_write,35.157
tiago_sealfs_write,35.156
tiago_sealfs_write,35.156
tiago_sealfs_write,35.154
tiago_sealfs_write,35.148
tiago_sealfs_write,35.147
tiago_sealfs_write,35.145
tiago_sealfs_write,35.145
tiago_ext4_write,35.137
tiago_sealfs_write,35.137
tiago_sealfs_write,35.136
tiago_sealfs_write,35.136
tiago_sealfs_write,35.134
tiago_sealfs_write,35.134
tiago_sealfs_write,35.134
tiago_sealfs_write,35.134
tiago_sealfs_write,35.132
tiago_sealfs_write,35.131
tiago_sealfs_write,35.128
tiago_sealfs_write,35.127
tiago_sealfs_write,35.126
tiago_sealfs_write,35.126
tiago_sealfs_write,35.123
tiago_sealfs_write,35.123
tiago_sealfs_write,35.123
tiago_sealfs_write,35.122
tiago_sealfs_write,35.121
tiago_sealfs_write,35.119
tiago_sealfs_write,35.116
tiago_sealfs_write,35.115
tiago_sealfs_write,35.111
tiago_sealfs_write,35.111
tiago_sealfs_write,35.111
tiago_sealfs_write,35.107
tiago_sealfs_write,35.106
tiago_sealfs_write,35.104
tiago_sealfs_write,35.104
tiago_sealfs_write,35.102
tiago_sealfs_write,35.101
tiago_sealfs_write,35.095
tiago_sealfs_write,35.095
tiago_sealfs_write,35.09
tiago_sealfs_write,35.089
tiago_sealfs_write,35.089
tiago_sealfs_write,35.087
tiago_sealfs_write,35.082
tiago_sealfs_write,35.078
tiago_sealfs_write,35.078
tiago_sealfs_write,35.077
tiago_sealfs_write,35.076
tiago_sealfs_write,35.075
tiago_sealfs_write,35.074
tiago_sealfs_write,35.071
tiago_sealfs_write,35.064
tiago_sealfs_write,35.064
tiago_sealfs_write,35.061
tiago_sealfs_write,35.059
tiago_sealfs_write,35.059
tiago_sealfs_write,35.056
tiago_sealfs_write,35.053
tiago_sealfs_write,35.053
tiago_sealfs_write,35.05
tiago_sealfs_write,35.05
tiago_sealfs_write,35.049
tiago_sealfs_write,35.043
tiago_sealfs_write,35.025
tiago_sealfs_write,35.024
tiago_sealfs_write,35.022
tiago_sealfs_write,35.021
tiago_ext4_write,35.018
tiago_sealfs_write,35.018
tiago_sealfs_write,35.018
tiago_sealfs_write,35.017
tiago_sealfs_write,35.017
tiago_sealfs_write,35.016
tiago_sealfs_write,35.015
tiago_sealfs_write,35.013
tiago_sealfs_write,35.011
tiago_sealfs_write,35.009
tiago_sealfs_write,35.004
tiago_sealfs_write,35.004
tiago_sealfs_write,35.002
tiago_sealfs_write,34.998
tiago_sealfs_write,34.997
tiago_sealfs_write,34.996
tiago_sealfs_write,34.995
tiago_sealfs_write,34.995
tiago_sealfs_write,34.993
tiago_sealfs_write,34.993
tiago_sealfs_write,34.987
tiago_sealfs_write,34.987
tiago_sealfs_write,34.986
tiago_sealfs_write,34.985
tiago_sealfs_write,34.984
